-0.1	-4.487125E-8	-8.974249E-5
-0.09	-2.559579E-8	-5.119158E-5
-0.08	-8.144505E-9	-1.628901E-5
-0.07	-9.907875E-9	-1.981575E-5
-0.06	2.070879E-9	4.141758E-6
-0.05	-1.881502E-9	-3.763004E-6
-0.04	1.040128E-8	2.080256E-5
-0.03	7.78663E-9	1.557326E-5
-0.02	1.976538E-8	3.953077E-5
-0.01	1.78804E-8	3.576081E-5
0	3.119689E-8	6.239377E-5
0.01	2.912949E-8	5.825897E-5
0.02	3.831117E-8	7.662234E-5
0.03	4.645916E-8	9.291832E-5
0.04	6.159982E-8	0.000123
0.05	6.281593E-8	0.000126
0.06	7.607161E-8	0.000152
0.07	8.865842E-8	0.000177
0.08	8.689505E-8	0.000174
0.09	1.098189E-7	0.00022
0.1	1.311358E-7	0.000262
0.11	2.49525E-7	0.000499
0.12	3.023653E-7	0.000605
0.13	3.117294E-7	0.000623
0.14	3.786159E-7	0.000757
0.15	4.501845E-7	0.0009
0.16	5.505143E-7	0.001101
0.17	5.926528E-7	0.001185
0.18	7.183994E-7	0.001437
0.19	8.481593E-7	0.001696
0.2	1.064872E-6	0.00213
0.21	1.185936E-6	0.002372
0.22	1.425167E-6	0.00285
0.23	1.713815E-6	0.003428
0.24	2.162141E-6	0.004324
0.25	2.567477E-6	0.005135
0.26	3.249177E-6	0.006498
0.27	3.826473E-6	0.007653
0.28	4.895085E-6	0.00979
0.29	5.773312E-6	0.011547
0.3	7.394655E-6	0.014789
0.31	8.715066E-6	0.01743
0.32	1.120296E-5	0.022406
0.33	1.31507E-5	0.026301
0.34	1.710703E-5	0.034214
0.35	2.033297E-5	0.040666
0.36	2.641964E-5	0.052839
0.37	3.147158E-5	0.062943
0.38	4.047986E-5	0.08096
0.39	4.80882E-5	0.096176
0.4	6.287881E-5	0.125758
0.41	7.474782E-5	0.149496
0.42	9.732938E-5	0.194659
0.43	0.000112	0.224059
0.44	0.000145	0.289795
0.45	0.00017	0.340923
0.46	0.00022	0.439527
0.47	0.000259	0.518654
0.48	0.000313	0.626997
0.49	0.000379	0.758469
0.5	0.000473	0.945939
0.51	0.000546	1.092019
0.52	0.000671	1.34279
0.53	0.000765	1.529042
0.54	0.000921	1.841897
0.55	0.001038	2.075625
0.56	0.001162	2.32348
0.57	0.001338	2.676154
0.58	0.001569	3.138278
0.59	0.001739	3.478791
0.6	0.002013	4.026044
0.61	0.002202	4.40304
0.62	0.002493	4.986777
0.63	0.002694	5.388095
0.64	0.002974	5.947509
0.65	0.003266	6.531245
0.66	0.00363	7.260916
0.67	0.003862	7.72304
0.68	0.004184	8.367582
0.69	0.004506	9.012125
0.7	0.00492	9.839084
0.71	0.005175	10.349853
0.72	0.005619	11.237619
0.73	0.005899	11.797033
0.74	0.006361	12.721282
0.75	0.006653	13.305018
0.76	0.007115	14.229267
0.77	0.007425	14.849487
0.78	0.007905	15.81022
0.79	0.008221	16.442601
0.8	0.008714	17.427656
0.81	0.00906	18.120842
0.82	0.009547	19.093736
0.83	0.009887	19.774762
0.84	0.010392	20.784139
0.85	0.010751	21.501648
0.86	0.011435	22.869963
0.87	0.0118	23.599634
0.88	0.012347	24.694139
0.89	0.012712	25.42381
0.9	0.013259	26.518315
0.91	0.013624	27.247985
0.92	0.014232	28.464103
0.93	0.014597	29.193773
0.94	0.015205	30.40989
0.95	0.01557	31.13956
0.96	0.016117	32.234066
0.97	0.016543	33.085348
0.98	0.017151	34.301465
0.99	0.017516	35.031136
