-0.1	-0.010516	-21.031868
-0.09	-0.010516	-21.031868
-0.08	-0.010516	-21.031868
-0.07	-0.010516	-21.031868
-0.06	-0.010516	-21.031868
-0.05	-0.010516	-21.031868
-0.04	-0.010516	-21.031868
-0.03	-0.010455	-20.910256
-0.02	-0.010455	-20.910256
-0.01	-0.010455	-20.910256
0	-0.010455	-20.910256
0.01	-0.010455	-20.910256
0.02	-0.010455	-20.910256
0.03	-0.010455	-20.910256
0.04	-0.010455	-20.910256
0.05	-0.010394	-20.788645
0.06	-0.010455	-20.910256
0.07	-0.010394	-20.788645
0.08	-0.010394	-20.788645
0.09	-0.010394	-20.788645
0.1	-0.010394	-20.788645
0.11	-0.010394	-20.788645
0.12	-0.010394	-20.788645
0.13	-0.010394	-20.788645
0.14	-0.010334	-20.667033
0.15	-0.010334	-20.667033
0.16	-0.010334	-20.667033
0.17	-0.010334	-20.667033
0.18	-0.010334	-20.667033
0.19	-0.010273	-20.545421
0.2	-0.010273	-20.545421
0.21	-0.010273	-20.545421
0.22	-0.010273	-20.545421
0.23	-0.010273	-20.545421
0.24	-0.010212	-20.42381
0.25	-0.010212	-20.42381
0.26	-0.010212	-20.42381
0.27	-0.010212	-20.42381
0.28	-0.010151	-20.302198
0.29	-0.010151	-20.302198
0.3	-0.01009	-20.180586
0.31	-0.01009	-20.180586
0.32	-0.01009	-20.180586
0.33	-0.010029	-20.058974
0.34	-0.010029	-20.058974
0.35	-0.009759	-19.517985
0.36	-0.009698	-19.396374
0.37	-0.00965	-19.299084
0.38	-0.009613	-19.226117
0.39	-0.009546	-19.092344
0.4	-0.009473	-18.94641
0.41	-0.009418	-18.83696
0.42	-0.009309	-18.618059
0.43	-0.009242	-18.484286
0.44	-0.009108	-18.21674
0.45	-0.009017	-18.034322
0.46	-0.008853	-17.705971
0.47	-0.008737	-17.474908
0.48	-0.008555	-17.110073
0.49	-0.008385	-16.76956
0.5	-0.008148	-16.295275
0.51	-0.007953	-15.906117
0.52	-0.007686	-15.371026
0.53	-0.007467	-14.933223
0.54	-0.007138	-14.27652
0.55	-0.006907	-13.814396
0.56	-0.006579	-13.157692
0.57	-0.006257	-12.51315
0.58	-0.005843	-11.68619
0.59	-0.005551	-11.102454
0.6	-0.005095	-10.190366
0.61	-0.004779	-9.557985
0.62	-0.004286	-8.57293
0.63	-0.003958	-7.916227
0.64	-0.003526	-7.052784
0.65	-0.003101	-6.201502
0.66	-0.00256	-5.119158
0.67	-0.002183	-4.365165
0.68	-0.001696	-3.392271
0.69	-0.00124	-2.480183
0.7	-0.00065	-1.300044
0.71	-0.000253	-0.506342
0.72	0.000336	0.672038
0.73	0.000754	1.50713
0.74	0.001368	2.73696
0.75	0.001776	3.551758
0.76	0.00239	4.780037
0.77	0.002822	5.64348
0.78	0.003466	6.932564
0.79	0.003916	7.832491
0.8	0.004561	9.121575
0.81	0.005005	10.009341
0.82	0.005661	11.322747
0.83	0.006099	12.198352
0.84	0.006774	13.548242
0.85	0.007248	14.496813
0.86	0.007929	15.858864
0.87	0.008367	16.734469
0.88	0.009054	18.108681
0.89	0.009523	19.045092
0.9	0.010228	20.455788
0.91	0.010678	21.355714
0.92	0.011496	22.991575
0.93	0.011982	23.964469
0.94	0.012651	25.302198
0.95	0.013198	26.396703
0.96	0.013867	27.734432
0.97	0.014414	28.828938
0.98	0.015144	30.288278
0.99	0.015631	31.261172
