-0.1	-4.75467E-8	-9.509341E-5
-0.09	-3.459505E-8	-6.919011E-5
-0.08	-2.127857E-8	-4.255714E-5
-0.07	-1.95152E-8	-3.90304E-5
-0.06	-1.142802E-8	-2.285604E-5
-0.05	-1.112399E-8	-2.224799E-5
-0.04	-2.307143E-9	-4.614286E-6
-0.03	-2.611172E-9	-5.222344E-6
-0.02	5.232784E-9	1.046557E-5
-0.01	5.354396E-9	1.070879E-5
0	1.380641E-8	2.761282E-5
0.01	1.398883E-8	2.797766E-5
0.02	1.940055E-8	3.88011E-5
0.03	2.554194E-8	5.108388E-5
0.04	3.375073E-8	6.750147E-5
0.05	3.411557E-8	6.823114E-5
0.06	4.001374E-8	8.002747E-5
0.07	4.621593E-8	9.243187E-5
0.08	5.630971E-8	0.000113
0.09	5.916758E-8	0.000118
0.1	6.682912E-8	0.000134
0.11	7.540275E-8	0.000151
0.12	8.786795E-8	0.000176
0.13	9.273242E-8	0.000185
0.14	1.046504E-7	0.000209
0.15	9.911703E-8	0.000198
0.16	1.144142E-7	0.000229
0.17	1.853139E-7	0.000371
0.18	2.200949E-7	0.00044
0.19	2.441741E-7	0.000488
0.2	2.950078E-7	0.00059
0.21	2.84306E-7	0.000569
0.22	3.552057E-7	0.00071
0.23	3.505236E-7	0.000701
0.24	4.374761E-7	0.000875
0.25	4.42827E-7	0.000886
0.26	5.411502E-7	0.001082
0.27	5.565341E-7	0.001113
0.28	6.796053E-7	0.001359
0.29	7.15724E-7	0.001431
0.3	8.635432E-7	0.001727
0.31	9.331051E-7	0.001866
0.32	1.119719E-6	0.002239
0.33	1.136519E-6	0.002273
0.34	1.406743E-6	0.002813
0.35	1.566421E-6	0.003133
0.36	1.959473E-6	0.003919
0.37	2.180565E-6	0.004361
0.38	2.66574E-6	0.005331
0.39	3.009661E-6	0.006019
0.4	3.765059E-6	0.00753
0.41	4.360779E-6	0.008722
0.42	5.42325E-6	0.010846
0.43	6.295335E-6	0.012591
0.44	7.910536E-6	0.015821
0.45	9.206382E-6	0.018413
0.46	1.132469E-5	0.022649
0.47	1.357676E-5	0.027154
0.48	1.686357E-5	0.033727
0.49	2.094164E-5	0.041883
0.5	2.727178E-5	0.054544
0.51	3.220198E-5	0.064404
0.52	4.279279E-5	0.085586
0.53	5.094893E-5	0.101898
0.54	6.786988E-5	0.13574
0.55	8.113883E-5	0.162278
0.56	0.000103	0.205615
0.57	0.000127	0.254493
0.58	0.000167	0.334837
0.59	0.0002	0.400573
0.6	0.000264	0.527176
0.61	0.000313	0.626997
0.62	0.000401	0.801076
0.63	0.000471	0.942287
0.64	0.000571	1.141929
0.65	0.000694	1.387831
0.66	0.000853	1.705555
0.67	0.000978	1.955109
0.68	0.001125	2.250513
0.69	0.001302	2.603187
0.7	0.001551	3.101795
0.71	0.001721	3.442308
0.72	0.002007	4.013883
0.73	0.002189	4.378718
0.74	0.002512	5.02326
0.75	0.002724	5.448901
0.76	0.003071	6.142088
0.77	0.003302	6.604212
0.78	0.003673	7.346044
0.79	0.003922	7.844652
0.8	0.004311	8.622967
0.81	0.004585	9.17022
0.82	0.00498	9.960696
0.83	0.005266	10.532271
0.84	0.00568	11.359231
0.85	0.005965	11.930806
0.86	0.006403	12.80641
0.87	0.006707	13.414469
0.88	0.007145	14.290073
0.89	0.007455	14.910293
0.9	0.007905	15.81022
0.91	0.008215	16.43044
0.92	0.008696	17.391172
0.93	0.009006	18.011392
0.94	0.009492	18.984286
0.95	0.009802	19.604505
0.96	0.010283	20.565238
0.97	0.010611	21.221941
0.98	0.011253	22.505128
0.99	0.011617	23.234799
