-0.1	-8.214524E-8	-0.000164
-0.09	-6.347784E-8	-0.000127
-0.08	-4.395916E-8	-8.791832E-5
-0.07	-4.23174E-8	-8.46348E-5
-0.06	-2.802802E-8	-5.605604E-5
-0.05	-2.711593E-8	-5.423187E-5
-0.04	-1.142802E-8	-2.285604E-5
-0.03	-1.069835E-8	-2.13967E-5
-0.02	3.591026E-9	7.182051E-6
-0.01	4.381502E-9	8.763004E-6
0	1.976538E-8	3.953077E-5
0.01	2.262326E-8	4.524652E-5
0.02	3.496685E-8	6.99337E-5
0.03	4.597271E-8	9.194542E-5
0.04	6.263352E-8	0.000125
0.05	6.749799E-8	0.000135
0.06	8.288187E-8	0.000166
0.07	9.911703E-8	0.000198
0.08	1.034951E-7	0.000207
0.09	1.211029E-7	0.000242
0.1	2.307968E-7	0.000462
0.11	2.662466E-7	0.000532
0.12	3.284511E-7	0.000657
0.13	3.284511E-7	0.000657
0.14	3.899867E-7	0.00078
0.15	4.488468E-7	0.000898
0.16	5.525209E-7	0.001105
0.17	5.792755E-7	0.001159
0.18	6.889694E-7	0.001378
0.19	7.926435E-7	0.001585
0.2	9.605286E-7	0.001921
0.21	1.054839E-6	0.00211
0.22	1.2225E-6	0.002445
0.23	1.431309E-6	0.002863
0.24	1.738381E-6	0.003477
0.25	1.990181E-6	0.00398
0.26	2.469213E-6	0.004938
0.27	2.819276E-6	0.005639
0.28	3.500977E-6	0.007002
0.29	4.096697E-6	0.008193
0.3	5.060904E-6	0.010122
0.31	5.859293E-6	0.011719
0.32	7.308674E-6	0.014617
0.33	8.493974E-6	0.016988
0.34	1.076017E-5	0.02152
0.35	1.22377E-5	0.024475
0.36	1.57071E-5	0.031414
0.37	1.838524E-5	0.03677
0.38	2.343717E-5	0.046874
0.39	2.733264E-5	0.054665
0.4	3.524532E-5	0.070491
0.41	4.181893E-5	0.083638
0.42	5.405314E-5	0.108106
0.43	6.367008E-5	0.12734
0.44	8.217357E-5	0.164347
0.45	9.678158E-5	0.193563
0.46	0.000122	0.244754
0.47	0.000146	0.29223
0.48	0.00018	0.360401
0.49	0.000221	0.441962
0.5	0.000281	0.562478
0.51	0.000329	0.658648
0.52	0.000415	0.830292
0.53	0.000481	0.962981
0.54	0.000601	1.202796
0.55	0.000684	1.367136
0.56	0.00081	1.619125
0.57	0.000947	1.893025
0.58	0.001107	2.214029
0.59	0.001241	2.481575
0.6	0.001472	2.9437
0.61	0.00163	3.25989
0.62	0.001885	3.770659
0.63	0.002068	4.135495
0.64	0.002305	4.60978
0.65	0.002566	5.132711
0.66	0.002895	5.789414
0.67	0.003126	6.251538
0.68	0.003399	6.798791
0.69	0.003697	7.394689
0.7	0.00408	8.160842
0.71	0.00433	8.659451
0.72	0.004725	9.449927
0.73	0.004999	9.997179
0.74	0.005406	10.811978
0.75	0.005686	11.371392
0.76	0.00613	12.259158
0.77	0.006409	12.818571
0.78	0.006865	13.730659
0.79	0.007157	14.314396
0.8	0.007619	15.238645
0.81	0.007929	15.858864
0.82	0.00841	16.819597
0.83	0.008714	17.427656
0.84	0.009188	18.376227
0.85	0.00951	19.020769
0.86	0.010003	20.005824
0.87	0.010356	20.711172
0.88	0.010842	21.684066
0.89	0.011313	22.62674
0.9	0.0118	23.599634
0.91	0.012165	24.329304
0.92	0.012712	25.42381
0.93	0.013077	26.15348
0.94	0.013624	27.247985
0.95	0.013928	27.856044
0.96	0.014475	28.950549
0.97	0.014901	29.801832
0.98	0.015387	30.774725
0.99	0.015752	31.504396
