-0.1	-0.01009	-20.180586
-0.09	-0.01009	-20.180586
-0.08	-0.01009	-20.180586
-0.07	-0.01009	-20.180586
-0.06	-0.01009	-20.180586
-0.05	-0.01009	-20.180586
-0.04	-0.01009	-20.180586
-0.03	-0.01009	-20.180586
-0.02	-0.01009	-20.180586
-0.01	-0.010029	-20.058974
0	-0.010029	-20.058974
0.01	-0.010029	-20.058974
0.02	-0.010029	-20.058974
0.03	-0.010029	-20.058974
0.04	-0.010029	-20.058974
0.05	-0.010029	-20.058974
0.06	-0.010029	-20.058974
0.07	-0.009789	-19.578791
0.08	-0.009765	-19.530147
0.09	-0.009777	-19.554469
0.1	-0.009765	-19.530147
0.11	-0.009747	-19.493663
0.12	-0.009759	-19.517985
0.13	-0.009735	-19.469341
0.14	-0.009735	-19.469341
0.15	-0.009735	-19.469341
0.16	-0.009716	-19.432857
0.17	-0.009716	-19.432857
0.18	-0.00971	-19.420696
0.19	-0.009686	-19.372051
0.2	-0.009692	-19.384212
0.21	-0.00968	-19.35989
0.22	-0.009656	-19.311245
0.23	-0.009668	-19.335568
0.24	-0.00965	-19.299084
0.25	-0.009637	-19.274762
0.26	-0.009631	-19.262601
0.27	-0.009613	-19.226117
0.28	-0.009607	-19.213956
0.29	-0.009601	-19.201795
0.3	-0.009577	-19.15315
0.31	-0.009577	-19.15315
0.32	-0.009552	-19.104505
0.33	-0.009534	-19.068022
0.34	-0.009528	-19.055861
0.35	-0.00951	-19.019377
0.36	-0.009479	-18.958571
0.37	-0.009479	-18.958571
0.38	-0.009443	-18.885604
0.39	-0.009431	-18.861282
0.4	-0.009406	-18.812637
0.41	-0.00937	-18.73967
0.42	-0.009346	-18.691026
0.43	-0.009315	-18.63022
0.44	-0.009254	-18.508608
0.45	-0.009242	-18.484286
0.46	-0.009175	-18.350513
0.47	-0.009127	-18.253223
0.48	-0.009078	-18.155934
0.49	-0.008999	-17.997839
0.5	-0.008896	-17.791099
0.51	-0.008835	-17.669487
0.52	-0.008701	-17.401941
0.53	-0.00861	-17.219524
0.54	-0.008458	-16.915495
0.55	-0.00833	-16.66011
0.56	-0.008178	-16.356081
0.57	-0.007996	-15.991245
0.58	-0.007752	-15.504799
0.59	-0.007594	-15.188608
0.6	-0.007309	-14.617033
0.61	-0.007102	-14.203553
0.62	-0.006792	-13.583333
0.63	-0.006555	-13.109048
0.64	-0.00625	-12.500989
0.65	-0.005953	-11.905092
0.66	-0.005539	-11.078132
0.67	-0.005272	-10.54304
0.68	-0.004919	-9.837692
0.69	-0.004554	-9.108022
0.7	-0.004104	-8.208095
0.71	-0.003788	-7.575714
0.72	-0.003314	-6.627143
0.73	-0.002979	-5.958278
0.74	-0.002481	-4.961062
0.75	-0.002122	-4.243553
0.76	-0.001617	-3.234176
0.77	-0.001258	-2.516667
0.78	-0.000738	-1.476557
0.79	-0.00035	-0.699898
0.8	0.000188	0.376226
0.81	0.000577	1.154103
0.82	0.001113	2.22619
0.83	0.001496	2.992344
0.84	0.002074	4.147656
0.85	0.002469	4.938132
0.86	0.003035	6.069121
0.87	0.003442	6.883919
0.88	0.004044	8.087875
0.89	0.004439	8.878352
0.9	0.005047	10.094469
0.91	0.005442	10.884945
0.92	0.006063	12.125385
0.93	0.006476	12.952344
0.94	0.007102	14.204945
0.95	0.00751	15.019744
0.96	0.008148	16.296667
0.97	0.008544	17.087143
0.98	0.009194	18.388388
0.99	0.00962	19.23967
