-0.1	-0.01009	-20.180586
-0.09	-0.01009	-20.180586
-0.08	-0.01009	-20.180586
-0.07	-0.01009	-20.180586
-0.06	-0.01009	-20.180586
-0.05	-0.01009	-20.180586
-0.04	-0.01009	-20.180586
-0.03	-0.01009	-20.180586
-0.02	-0.01009	-20.180586
-0.01	-0.010029	-20.058974
0	-0.01009	-20.180586
0.01	-0.010029	-20.058974
0.02	-0.010029	-20.058974
0.03	-0.010029	-20.058974
0.04	-0.010029	-20.058974
0.05	-0.010029	-20.058974
0.06	-0.010029	-20.058974
0.07	-0.010029	-20.058974
0.08	-0.010029	-20.058974
0.09	-0.010029	-20.058974
0.1	-0.009777	-19.554469
0.11	-0.009753	-19.505824
0.12	-0.009765	-19.530147
0.13	-0.009747	-19.493663
0.14	-0.009735	-19.469341
0.15	-0.009741	-19.481502
0.16	-0.009723	-19.445018
0.17	-0.009723	-19.445018
0.18	-0.009716	-19.432857
0.19	-0.009698	-19.396374
0.2	-0.009698	-19.396374
0.21	-0.009686	-19.372051
0.22	-0.009668	-19.335568
0.23	-0.009674	-19.347729
0.24	-0.009656	-19.311245
0.25	-0.009637	-19.274762
0.26	-0.009637	-19.274762
0.27	-0.009619	-19.238278
0.28	-0.009607	-19.213956
0.29	-0.009607	-19.213956
0.3	-0.009577	-19.15315
0.31	-0.00957	-19.140989
0.32	-0.009552	-19.104505
0.33	-0.009528	-19.055861
0.34	-0.009528	-19.055861
0.35	-0.009504	-19.007216
0.36	-0.009467	-18.934249
0.37	-0.009467	-18.934249
0.38	-0.009425	-18.849121
0.39	-0.009406	-18.812637
0.4	-0.009376	-18.751832
0.41	-0.009346	-18.691026
0.42	-0.009303	-18.605897
0.43	-0.009266	-18.53293
0.44	-0.0092	-18.399158
0.45	-0.009169	-18.338352
0.46	-0.00909	-18.180256
0.47	-0.009029	-18.058645
0.48	-0.008962	-17.924872
0.49	-0.008871	-17.742454
0.5	-0.008744	-17.48707
0.51	-0.008671	-17.341136
0.52	-0.0085	-17.000623
0.53	-0.008397	-16.793883
0.54	-0.008196	-16.392564
0.55	-0.00805	-16.100696
0.56	-0.007862	-15.7237
0.57	-0.007649	-15.298059
0.58	-0.007381	-14.762967
0.59	-0.007199	-14.398132
0.6	-0.006865	-13.729267
0.61	-0.006634	-13.267143
0.62	-0.006293	-12.586117
0.63	-0.006032	-12.063187
0.64	-0.005721	-11.442967
0.65	-0.005381	-10.761941
0.66	-0.004943	-9.886337
0.67	-0.004657	-9.314762
0.68	-0.004274	-8.548608
0.69	-0.003903	-7.806777
0.7	-0.003429	-6.858205
0.71	-0.003113	-6.225824
0.72	-0.00259	-5.179963
0.73	-0.002256	-4.511099
0.74	-0.001733	-3.465238
0.75	-0.001392	-2.784212
0.76	-0.000872	-1.744371
0.77	-0.000494	-0.988406
0.78	3.834952E-5	0.076699
0.79	0.000416	0.831509
0.8	0.000989	1.977021
0.81	0.00135	2.700476
0.82	0.001946	3.892271
0.83	0.002317	4.634103
0.84	0.002925	5.85022
0.85	0.003296	6.592051
0.86	0.003904	7.808168
0.87	0.004305	8.610806
0.88	0.004913	9.826923
0.89	0.005321	10.641722
0.9	0.005923	11.845678
0.91	0.006336	12.672637
0.92	0.006969	13.937399
0.93	0.0074	14.800842
0.94	0.008008	16.01696
0.95	0.00844	16.880403
0.96	0.009054	18.108681
0.97	0.00948	18.959963
0.98	0.010131	20.261209
0.99	0.010562	21.124652
