-0.1	-0.009765	-19.530147
-0.09	-0.009747	-19.493663
-0.08	-0.009729	-19.457179
-0.07	-0.009747	-19.493663
-0.06	-0.009729	-19.457179
-0.05	-0.009723	-19.445018
-0.04	-0.009723	-19.445018
-0.03	-0.00971	-19.420696
-0.02	-0.009698	-19.396374
-0.01	-0.009704	-19.408535
0	-0.009686	-19.372051
0.01	-0.009686	-19.372051
0.02	-0.00968	-19.35989
0.03	-0.009656	-19.311245
0.04	-0.009656	-19.311245
0.05	-0.009643	-19.286923
0.06	-0.009625	-19.25044
0.07	-0.009631	-19.262601
0.08	-0.009607	-19.213956
0.09	-0.009607	-19.213956
0.1	-0.009583	-19.165311
0.11	-0.00957	-19.140989
0.12	-0.009564	-19.128828
0.13	-0.009546	-19.092344
0.14	-0.009528	-19.055861
0.15	-0.009516	-19.031538
0.16	-0.009491	-18.982894
0.17	-0.009461	-18.922088
0.18	-0.009449	-18.897766
0.19	-0.009418	-18.83696
0.2	-0.009388	-18.776154
0.21	-0.00937	-18.73967
0.22	-0.009315	-18.63022
0.23	-0.009297	-18.593736
0.24	-0.009242	-18.484286
0.25	-0.009206	-18.411319
0.26	-0.009163	-18.32619
0.27	-0.009102	-18.204579
0.28	-0.009023	-18.046484
0.29	-0.008981	-17.961355
0.3	-0.008877	-17.754615
0.31	-0.00881	-17.620842
0.32	-0.008707	-17.414103
0.33	-0.008616	-17.231685
0.34	-0.008482	-16.964139
0.35	-0.008385	-16.76956
0.36	-0.008208	-16.416886
0.37	-0.008105	-16.210147
0.38	-0.007904	-15.808828
0.39	-0.007765	-15.529121
0.4	-0.007552	-15.10348
0.41	-0.007381	-14.762967
0.42	-0.00712	-14.240037
0.43	-0.00695	-13.899524
0.44	-0.006658	-13.315788
0.45	-0.006469	-12.938791
0.46	-0.006153	-12.30641
0.47	-0.005928	-11.856447
0.48	-0.005636	-11.272711
0.49	-0.005344	-10.688974
0.5	-0.004974	-9.947143
0.51	-0.00473	-9.460696
0.52	-0.004341	-8.682381
0.53	-0.004068	-8.135128
0.54	-0.003654	-7.308168
0.55	-0.003356	-6.712271
0.56	-0.003022	-6.043407
0.57	-0.002645	-5.289414
0.58	-0.002195	-4.389487
0.59	-0.001885	-3.769267
0.6	-0.001404	-2.808535
0.61	-0.001094	-2.188315
0.62	-0.000668	-1.335346
0.63	-0.00032	-0.640248
0.64	5.326187E-5	0.106524
0.65	0.000448	0.896028
0.66	0.000961	1.922241
0.67	0.001271	2.542381
0.68	0.001709	3.417985
0.69	0.002141	4.281429
0.7	0.002658	5.315128
0.71	0.00301	6.020476
0.72	0.003533	7.066337
0.73	0.00391	7.82033
0.74	0.004433	8.86619
0.75	0.00481	9.620183
0.76	0.005339	10.678205
0.77	0.00571	11.420037
0.78	0.006263	12.526703
0.79	0.006653	13.305018
0.8	0.007224	14.448168
0.81	0.007595	15.19
0.82	0.008136	16.272344
0.83	0.008495	16.989853
0.84	0.00906	18.120842
0.85	0.00945	18.899158
0.86	0.010082	20.163919
0.87	0.010453	20.905751
0.88	0.011313	22.62674
0.89	0.011739	23.478022
0.9	0.012286	24.572527
0.91	0.012712	25.42381
0.92	0.01332	26.639927
0.93	0.013746	27.491209
0.94	0.014354	28.707326
0.95	0.014779	29.558608
0.96	0.015387	30.774725
0.97	0.015813	31.626007
0.98	0.01636	32.720513
0.99	0.016786	33.571795
