
0.513788	1.99999999999853E-6	0.0 
0.516143	1.29999999999957E-5	0.0 
0.518527	2.29999999999987E-5	0.0 
0.520949	3.20000000000008E-5	0.0 
0.523423	4.09999999999959E-5	0.0 
0.525982	5.4000000000002E-5	0.0  
0.528556	6.39999999999981E-5	0.0 
0.531202	7.79999999999982E-5	0.0 
0.533858	9.40000000000003E-5	0.0 
0.536548	1.06999999999999E-4	0.0 
0.539276	1.24999999999997E-4	0.0 
0.542043	1.46999999999998E-4	0.0 
0.544828	1.65000000000002E-4	0.0 
0.547634	1.86999999999996E-4	0.0 
0.550455	2.08999999999997E-4	0.0 
0.5533	2.41999999999996E-4	0.0 
0.556149	2.62999999999996E-4	0.0 
0.55901	2.91999999999997E-4	0.0 
0.561886	3.28999999999999E-4	0.0 
0.564755	3.62999999999999E-4	0.0 
0.567626	4.03999999999998E-4	0.0 
0.570508	4.48E-4	0.0 
0.573377	4.91999999999996E-4	0.0 
0.576225	5.39000000000001E-4	0.0 
0.579077	5.88999999999996E-4	0.0 
0.581912	6.45999999999997E-4	0.0 
0.584736	7.11E-4	0.0 
0.587547	7.75999999999995E-4	0.0 
0.590311	8.44000000000001E-4	0.0 
0.593074	9.14000000000002E-4	0.0 
0.595814	9.96E-4	0.0 
0.598519	0.001081	0.0    
0.6012	0.00117	0.0 
0.603883	0.001263	0.0    
0.606545	0.001371	0.0    
0.609169	0.001476	0.0    
0.611773	0.001594	0.0    
0.614358	0.001715	0.0    
0.616936	0.001849	0.0    
0.61948	0.001992	0.0    
0.622008	0.002139	0.0    
0.624525	0.002296	0.0    
0.626993	0.002463	0.0    
0.629464	0.002642	0.0    
0.631904	0.002826	0.0    
0.634326	0.003022	0.0    
0.636719	0.003227	0.0    
0.639113	0.003447	0.0    
0.641473	0.003676	0.0    
0.643829	0.003927	0.0    
0.646161	0.004188	0.0    
0.648472	0.004459	0.0    
0.650793	0.004746	0.0    
0.653067	0.005041	0.0    
0.655324	0.005344	0.0    
0.657567	0.00567	0.0 
0.659811	0.006005	0.0    
0.662013	0.006361	0.0    
0.664219	0.006735	0.0    
0.666408	0.007119	0.0    
0.668612	0.007539	0.0    
0.67077	0.007974	0.0    
0.672946	0.00843	0.0 
0.675075	0.008899	0.0    
0.677202	0.009369	0.0    
0.679316	0.009877	0.0    
0.681459	0.010419	0.0    
0.683584	0.01101	0.0 
0.685686	0.011608	0.0    
0.687768	0.012218	0.0    
0.689867	0.01285	0.0 
0.691946	0.013523	0.0    
0.694009	0.01423	0.0 
0.696069	0.014963	0.0    
0.698101	0.01569	0.0 
0.700153	0.016488	0.0    
0.702211	0.017359	0.0    
0.704225	0.018239	0.0    
0.706249	0.019157	0.0    
0.708256	0.020095	0.0    
0.710281	0.021092	0.0    
0.71228	0.022163	0.0    
0.714279	0.023275	0.0    
0.716296	0.024471	0.0    
0.71831	0.025741	0.0    
0.720342	0.027118	0.0    
0.722379	0.028574	0.0    
0.724419	0.030092	0.0    
0.726467	0.031703	0.0    
0.72855	0.033444	0.0    
0.730654	0.035339	0.0    
0.732775	0.037376	0.0    
0.734905	0.03952	0.0 
0.737062	0.041754	0.0    
0.739256	0.044183	0.0    
0.741485	0.046826	0.0    
0.743758	0.049737	0.0    
0.746059	0.05285	0.0 
0.7484	0.056155	0.0    
0.750788	0.059705	0.0    
0.753179	0.06341	0.0 
0.755591	0.067294	0.0    
0.758038	0.071419	0.0    
0.760489	0.075727	0.0    
0.762944	0.080271	0.0    
0.765371	0.084877	0.0    
0.767756	0.089411	0.0    
0.770102	0.093951	0.0    
0.77241	0.098548	0.0    
0.774653	0.103241	0.0    
0.776852	0.108106	0.0    
0.779023	0.113235	0.0    
0.781173	0.118772	0.0    
0.78332	0.124919	0.0    
0.785473	0.131753	0.0    
0.787641	0.139293	0.0    
0.789799	0.147328	0.0    
0.791948	0.155672	0.0    
0.794133	0.164624	0.0    
0.796332	0.174153	0.0    
0.798498	0.183868	0.0    
0.800413	0.191131	0.0    
0.802249	0.196623	0.0    
