0.489361	2.000000000002E-6	
0.491775	1.10000000000041E-5	
0.494237	1.70000000000031E-5	
0.496753	2.60000000000052E-5	
0.49932	3.50000000000003E-5	
0.50192	4.60000000000044E-5	
0.50456	5.30000000000044E-5	
0.507256	6.60000000000036E-5	
0.510005	7.49999999999987E-5	
0.512779	8.99999999999998E-5	
0.515604	1.04E-4	
0.518447	1.22000000000004E-4	
0.521299	1.37999999999999E-4	
0.524198	1.55000000000002E-4	
0.527135	1.81000000000001E-4	
0.530029	1.96000000000002E-4	
0.532974	2.23000000000001E-4	
0.535917	2.43E-4	
0.538857	2.74000000000003E-4	
0.541826	3.08000000000003E-4	
0.544776	3.30000000000004E-4	
0.547727	3.69000000000001E-4	
0.550705	4.00000000000005E-4	
0.553622	4.41000000000004E-4	
0.556562	4.80000000000001E-4	
0.55948	5.25999999999999E-4	
0.562401	5.72000000000003E-4	
0.565278	6.19000000000001E-4	
0.568178	6.71999999999999E-4	
0.57106	7.35E-4	
0.573898	7.93000000000002E-4	
0.576738	8.62000000000002E-4	
0.579543	9.28999999999999E-4	
0.582336	0.001005	
0.585115	0.001081	
0.58784	0.001165	
0.590558	0.001252	
0.593267	0.001348	
0.595955	0.001451	
0.598611	0.001558	
0.601262	0.001668	
0.603878	0.001789	
0.606499	0.001921	
0.609097	0.002057	
0.611678	0.002209	
0.614231	0.002365	
0.616756	0.002528	
0.619286	0.00270400000000001	
0.621796	0.002893	
0.624267	0.003089	
0.626744	0.003299	
0.629207	0.00352300000000001	
0.631651	0.003754	
0.634073	0.004001	
0.636484	0.004262	
0.638902	0.004545	
0.641286	0.004834	
0.643657	0.005144	
0.646036	0.005471	
0.648381	0.005814	
0.650697	0.006173	
0.653024	0.00655	
0.655345	0.006949	
0.657632	0.007371	
0.659929	0.007821	
0.662206	0.00829	
0.664471	0.008772	
0.666744	0.009301	
0.669004	0.009849	
0.671263	0.010429	
0.673521	0.011049	
0.675753	0.011679	
0.678003	0.012355	
0.680229	0.013058	
0.682443	0.013782	
0.684681	0.014567	
0.686897	0.015388	
0.689112	0.016243	
0.691321	0.01715	
0.693531	0.018098	
0.695725	0.019088	
0.69792	0.020132	
0.700127	0.021241	
0.702342	0.022423	
0.704562	0.023699	
0.706785	0.025036	
0.709004	0.026425	
0.711199	0.027855	
0.713422	0.029375	
0.715662	0.031013	
0.717889	0.032751	
0.72013	0.034614	
0.722358	0.036515	
0.724598	0.03853	
0.726827	0.040658	
0.729086	0.04293	
0.731323	0.045333	
0.733591	0.047904	
0.735875	0.050669	
0.738124	0.053513	
0.740404	0.056573	
0.742673	0.059742	
0.744953	0.06312	
0.747243	0.066777	
0.749555	0.070668	
0.751858	0.074826	
0.754155	0.07916	
0.756497	0.083834	
0.758828	0.088787	
0.761187	0.094149	
0.763595	0.100038	
0.766037	0.106434	
0.768523	0.11344	
0.771043	0.120958	
0.773632	0.129136	
0.776291	0.138136	
0.778942	0.147549	
0.781522	0.156705	
0.784163	0.166221	
0.786687	0.175224	
0.789072	0.183414	
0.790992	0.187854	
0.792982	0.191824	
