1.062e-08	1.512e+00	7.580e+00	7.001e+03	9.535e+00
1.027e-08	1.507e+00	7.717e+00	6.953e+03	8.601e+00
1.146e-08	1.522e+00	7.540e+00	7.020e+03	8.339e+00
1.019e-08	1.505e+00	7.726e+00	6.978e+03	7.926e+00
1.108e-08	1.516e+00	7.672e+00	6.995e+03	7.903e+00
1.050e-08	1.510e+00	7.705e+00	6.958e+03	7.559e+00
1.062e-08	1.512e+00	7.579e+00	6.969e+03	7.004e+00
1.099e-08	1.516e+00	7.654e+00	6.968e+03	6.619e+00
1.123e-08	1.519e+00	7.621e+00	6.975e+03	6.605e+00
1.135e-08	1.521e+00	7.547e+00	6.980e+03	6.378e+00
1.081e-08	1.514e+00	7.579e+00	6.963e+03	6.365e+00
1.031e-08	1.507e+00	7.694e+00	6.971e+03	6.363e+00
1.147e-08	1.522e+00	7.541e+00	6.992e+03	6.289e+00
1.097e-08	1.516e+00	7.647e+00	6.970e+03	6.163e+00
1.042e-08	1.508e+00	7.688e+00	6.978e+03	6.096e+00
1.045e-08	1.508e+00	7.714e+00	6.982e+03	6.039e+00
1.033e-08	1.508e+00	7.631e+00	6.977e+03	5.980e+00
1.089e-08	1.515e+00	7.579e+00	6.963e+03	5.946e+00
1.062e-08	1.512e+00	7.599e+00	6.959e+03	5.788e+00
1.121e-08	1.520e+00	7.596e+00	6.987e+03	5.708e+00
1.138e-08	1.522e+00	7.540e+00	7.003e+03	5.573e+00
1.085e-08	1.514e+00	7.655e+00	6.965e+03	5.549e+00
1.122e-08	1.519e+00	7.606e+00	7.022e+03	5.435e+00
1.063e-08	1.511e+00	7.639e+00	6.955e+03	5.333e+00
1.034e-08	1.508e+00	7.636e+00	6.971e+03	5.276e+00
1.118e-08	1.518e+00	7.641e+00	6.991e+03	5.213e+00
1.079e-08	1.514e+00	7.657e+00	6.978e+03	5.208e+00
1.033e-08	1.508e+00	7.641e+00	6.962e+03	5.181e+00
1.105e-08	1.518e+00	7.609e+00	6.970e+03	5.000e+00
1.051e-08	1.509e+00	7.696e+00	6.974e+03	4.913e+00
1.050e-08	1.510e+00	7.684e+00	6.998e+03	4.896e+00
