5.076e-09	1.535e+00	7.646e+00	7.797e+03	1.647e+01
5.852e-09	1.554e+00	7.526e+00	7.917e+03	1.622e+01
6.045e-09	1.558e+00	7.476e+00	7.896e+03	1.589e+01
5.837e-09	1.553e+00	7.510e+00	7.919e+03	1.568e+01
5.788e-09	1.551e+00	7.578e+00	7.863e+03	1.502e+01
5.856e-09	1.553e+00	7.554e+00	7.877e+03	1.487e+01
5.445e-09	1.545e+00	7.507e+00	7.818e+03	1.455e+01
5.930e-09	1.556e+00	7.438e+00	7.894e+03	1.410e+01
5.285e-09	1.540e+00	7.643e+00	7.819e+03	1.344e+01
5.895e-09	1.556e+00	7.442e+00	7.872e+03	1.339e+01
4.964e-09	1.532e+00	7.647e+00	7.836e+03	1.303e+01
5.610e-09	1.549e+00	7.498e+00	7.851e+03	1.212e+01
5.743e-09	1.551e+00	7.452e+00	7.867e+03	1.183e+01
5.126e-09	1.535e+00	7.648e+00	7.816e+03	1.181e+01
5.126e-09	1.535e+00	7.610e+00	7.859e+03	1.166e+01
5.945e-09	1.556e+00	7.470e+00	7.877e+03	1.133e+01
5.123e-09	1.537e+00	7.611e+00	7.829e+03	1.107e+01
5.268e-09	1.540e+00	7.564e+00	7.873e+03	1.060e+01
5.759e-09	1.552e+00	7.530e+00	7.898e+03	1.053e+01
4.992e-09	1.532e+00	7.641e+00	7.841e+03	1.052e+01
5.398e-09	1.542e+00	7.652e+00	7.880e+03	1.046e+01
5.338e-09	1.542e+00	7.566e+00	7.874e+03	1.031e+01
5.886e-09	1.555e+00	7.498e+00	7.890e+03	9.899e+00
5.388e-09	1.543e+00	7.615e+00	7.875e+03	9.867e+00
5.157e-09	1.537e+00	7.610e+00	7.854e+03	9.833e+00
5.200e-09	1.537e+00	7.665e+00	7.828e+03	9.749e+00
