7.904e-10	1.633e+00	7.111e+00	9.946e+03	9.705e+00
7.924e-10	1.633e+00	7.158e+00	9.928e+03	8.765e+00
8.494e-10	1.642e+00	7.124e+00	9.929e+03	8.613e+00
8.721e-10	1.645e+00	7.023e+00	9.994e+03	8.230e+00
9.243e-10	1.652e+00	7.046e+00	9.996e+03	8.080e+00
8.291e-10	1.639e+00	7.144e+00	9.987e+03	7.453e+00
8.711e-10	1.644e+00	7.117e+00	9.950e+03	7.178e+00
8.354e-10	1.639e+00	7.117e+00	9.938e+03	7.136e+00
8.843e-10	1.648e+00	7.013e+00	9.973e+03	7.094e+00
8.391e-10	1.640e+00	7.096e+00	1.001e+04	6.713e+00
8.296e-10	1.638e+00	7.166e+00	9.968e+03	6.102e+00
9.125e-10	1.650e+00	7.052e+00	9.994e+03	6.003e+00
7.986e-10	1.634e+00	7.161e+00	9.957e+03	5.961e+00
8.761e-10	1.645e+00	7.122e+00	9.981e+03	5.824e+00
8.957e-10	1.648e+00	7.094e+00	9.979e+03	5.740e+00
8.783e-10	1.646e+00	7.014e+00	9.963e+03	5.679e+00
7.971e-10	1.634e+00	7.143e+00	9.948e+03	5.220e+00
8.863e-10	1.646e+00	7.092e+00	9.982e+03	5.066e+00
9.049e-10	1.650e+00	7.025e+00	9.985e+03	5.018e+00
8.803e-10	1.647e+00	7.039e+00	1.000e+04	4.802e+00
9.017e-10	1.649e+00	7.044e+00	9.999e+03	4.736e+00
