2.083e-09	1.598e+00	7.433e+00	8.978e+03	9.464e+00
2.269e-09	1.610e+00	7.351e+00	8.973e+03	8.831e+00
2.295e-09	1.612e+00	7.239e+00	8.977e+03	8.401e+00
2.268e-09	1.609e+00	7.273e+00	9.018e+03	8.306e+00
2.246e-09	1.609e+00	7.294e+00	8.990e+03	8.199e+00
2.291e-09	1.611e+00	7.305e+00	8.955e+03	7.988e+00
2.143e-09	1.603e+00	7.315e+00	8.981e+03	7.706e+00
2.064e-09	1.597e+00	7.391e+00	8.984e+03	7.419e+00
2.101e-09	1.600e+00	7.359e+00	8.998e+03	7.051e+00
2.111e-09	1.601e+00	7.322e+00	8.959e+03	7.036e+00
2.118e-09	1.602e+00	7.336e+00	8.964e+03	6.810e+00
2.231e-09	1.608e+00	7.318e+00	8.988e+03	6.408e+00
2.224e-09	1.607e+00	7.345e+00	8.950e+03	6.357e+00
2.094e-09	1.599e+00	7.369e+00	8.949e+03	5.991e+00
2.071e-09	1.598e+00	7.378e+00	8.965e+03	5.884e+00
2.265e-09	1.610e+00	7.304e+00	8.972e+03	5.813e+00
2.115e-09	1.601e+00	7.347e+00	8.973e+03	5.805e+00
2.170e-09	1.605e+00	7.349e+00	8.986e+03	5.682e+00
2.138e-09	1.601e+00	7.408e+00	8.972e+03	5.680e+00
2.336e-09	1.614e+00	7.283e+00	9.012e+03	5.624e+00
2.289e-09	1.611e+00	7.280e+00	8.967e+03	5.610e+00
2.292e-09	1.611e+00	7.258e+00	8.969e+03	5.602e+00
2.110e-09	1.600e+00	7.413e+00	8.972e+03	5.503e+00
2.091e-09	1.599e+00	7.363e+00	8.976e+03	5.429e+00
2.143e-09	1.603e+00	7.315e+00	8.992e+03	5.346e+00
2.189e-09	1.604e+00	7.329e+00	8.988e+03	5.130e+00
2.157e-09	1.603e+00	7.398e+00	8.989e+03	4.973e+00
2.177e-09	1.604e+00	7.334e+00	9.005e+03	4.966e+00
2.253e-09	1.609e+00	7.282e+00	8.975e+03	4.867e+00
2.218e-09	1.608e+00	7.281e+00	8.967e+03	4.734e+00
