5.078e-09	1.535e+00	7.607e+00	7.820e+03	9.323e+00
5.581e-09	1.546e+00	7.613e+00	7.872e+03	9.262e+00
5.320e-09	1.539e+00	7.640e+00	7.863e+03	9.259e+00
5.183e-09	1.536e+00	7.626e+00	7.827e+03	9.159e+00
5.609e-09	1.548e+00	7.582e+00	7.894e+03	9.110e+00
5.372e-09	1.543e+00	7.592e+00	7.863e+03	9.091e+00
5.397e-09	1.544e+00	7.515e+00	7.836e+03	9.061e+00
5.348e-09	1.543e+00	7.553e+00	7.847e+03	8.969e+00
5.759e-09	1.552e+00	7.541e+00	7.893e+03	8.916e+00
5.533e-09	1.545e+00	7.623e+00	7.883e+03	8.912e+00
5.389e-09	1.542e+00	7.561e+00	7.840e+03	8.884e+00
5.053e-09	1.534e+00	7.640e+00	7.857e+03	8.853e+00
5.739e-09	1.551e+00	7.562e+00	7.895e+03	8.833e+00
5.421e-09	1.542e+00	7.602e+00	7.863e+03	8.757e+00
5.180e-09	1.537e+00	7.589e+00	7.867e+03	8.645e+00
5.677e-09	1.550e+00	7.552e+00	7.854e+03	8.633e+00
5.740e-09	1.551e+00	7.484e+00	7.879e+03	8.623e+00
5.755e-09	1.551e+00	7.563e+00	7.889e+03	8.593e+00
5.110e-09	1.535e+00	7.612e+00	7.864e+03	8.539e+00
5.178e-09	1.537e+00	7.641e+00	7.818e+03	8.442e+00
5.166e-09	1.537e+00	7.636e+00	7.850e+03	8.417e+00
5.808e-09	1.552e+00	7.535e+00	7.872e+03	8.383e+00
5.847e-09	1.554e+00	7.483e+00	7.863e+03	8.374e+00
5.751e-09	1.552e+00	7.483e+00	7.854e+03	8.325e+00
5.444e-09	1.545e+00	7.520e+00	7.828e+03	8.324e+00
5.859e-09	1.554e+00	7.513e+00	7.884e+03	8.315e+00
5.649e-09	1.549e+00	7.513e+00	7.834e+03	8.313e+00
5.381e-09	1.542e+00	7.541e+00	7.822e+03	8.174e+00
5.303e-09	1.541e+00	7.547e+00	7.832e+03	8.052e+00
5.300e-09	1.541e+00	7.555e+00	7.859e+03	7.760e+00
5.592e-09	1.547e+00	7.566e+00	7.902e+03	7.755e+00
5.688e-09	1.550e+00	7.534e+00	7.885e+03	7.747e+00
5.547e-09	1.547e+00	7.550e+00	7.868e+03	7.744e+00
5.775e-09	1.552e+00	7.492e+00	7.893e+03	7.626e+00
5.816e-09	1.553e+00	7.481e+00	7.862e+03	7.597e+00
5.229e-09	1.538e+00	7.615e+00	7.879e+03	7.576e+00
5.237e-09	1.538e+00	7.653e+00	7.859e+03	7.543e+00
5.678e-09	1.549e+00	7.501e+00	7.895e+03	7.529e+00
5.642e-09	1.550e+00	7.505e+00	7.858e+03	7.526e+00
5.238e-09	1.539e+00	7.645e+00	7.867e+03	7.473e+00
5.135e-09	1.536e+00	7.668e+00	7.855e+03	7.422e+00
5.812e-09	1.552e+00	7.498e+00	7.888e+03	7.404e+00
5.491e-09	1.544e+00	7.529e+00	7.871e+03	7.375e+00
5.773e-09	1.552e+00	7.507e+00	7.881e+03	7.349e+00
5.537e-09	1.546e+00	7.597e+00	7.893e+03	7.340e+00
5.406e-09	1.543e+00	7.594e+00	7.840e+03	7.331e+00
5.672e-09	1.548e+00	7.540e+00	7.882e+03	7.297e+00
5.501e-09	1.544e+00	7.582e+00	7.857e+03	7.288e+00
5.686e-09	1.550e+00	7.469e+00	7.860e+03	7.281e+00
5.112e-09	1.536e+00	7.594e+00	7.849e+03	7.158e+00
5.708e-09	1.550e+00	7.507e+00	7.898e+03	7.153e+00
5.519e-09	1.547e+00	7.497e+00	7.864e+03	7.128e+00
5.753e-09	1.551e+00	7.512e+00	7.850e+03	7.117e+00
5.088e-09	1.535e+00	7.626e+00	7.855e+03	7.115e+00
5.182e-09	1.537e+00	7.577e+00	7.863e+03	7.086e+00
5.761e-09	1.552e+00	7.505e+00	7.860e+03	7.085e+00
5.159e-09	1.536e+00	7.653e+00	7.827e+03	7.077e+00
5.451e-09	1.543e+00	7.624e+00	7.847e+03	7.035e+00
5.768e-09	1.552e+00	7.468e+00	7.874e+03	7.035e+00
5.513e-09	1.545e+00	7.624e+00	7.871e+03	7.032e+00
5.206e-09	1.537e+00	7.600e+00	7.828e+03	7.018e+00
5.760e-09	1.551e+00	7.523e+00	7.878e+03	7.008e+00
5.090e-09	1.535e+00	7.659e+00	7.844e+03	6.978e+00
5.404e-09	1.543e+00	7.604e+00	7.861e+03	6.971e+00
5.412e-09	1.544e+00	7.504e+00	7.844e+03	6.925e+00
5.445e-09	1.545e+00	7.576e+00	7.852e+03	6.911e+00
5.733e-09	1.551e+00	7.504e+00	7.856e+03	6.854e+00
5.169e-09	1.537e+00	7.599e+00	7.821e+03	6.703e+00
5.521e-09	1.546e+00	7.500e+00	7.881e+03	6.565e+00
5.110e-09	1.535e+00	7.658e+00	7.839e+03	6.562e+00
5.810e-09	1.552e+00	7.508e+00	7.873e+03	6.511e+00
5.289e-09	1.540e+00	7.628e+00	7.879e+03	6.486e+00
5.387e-09	1.542e+00	7.644e+00	7.862e+03	6.433e+00
5.376e-09	1.542e+00	7.545e+00	7.825e+03	6.424e+00
5.711e-09	1.551e+00	7.527e+00	7.852e+03	6.398e+00
5.415e-09	1.542e+00	7.624e+00	7.845e+03	6.397e+00
5.169e-09	1.537e+00	7.585e+00	7.827e+03	6.382e+00
5.524e-09	1.545e+00	7.580e+00	7.852e+03	6.363e+00
5.139e-09	1.536e+00	7.611e+00	7.830e+03	6.345e+00
5.637e-09	1.549e+00	7.533e+00	7.855e+03	6.328e+00
5.277e-09	1.540e+00	7.577e+00	7.880e+03	6.306e+00
5.153e-09	1.537e+00	7.610e+00	7.859e+03	6.301e+00
5.505e-09	1.545e+00	7.569e+00	7.895e+03	6.281e+00
5.298e-09	1.539e+00	7.595e+00	7.877e+03	6.253e+00
5.598e-09	1.548e+00	7.494e+00	7.869e+03	6.221e+00
5.650e-09	1.549e+00	7.538e+00	7.860e+03	6.212e+00
5.648e-09	1.549e+00	7.497e+00	7.873e+03	6.174e+00
5.784e-09	1.552e+00	7.532e+00	7.883e+03	6.150e+00
5.592e-09	1.547e+00	7.587e+00	7.877e+03	6.119e+00
5.262e-09	1.539e+00	7.650e+00	7.853e+03	6.110e+00
5.674e-09	1.550e+00	7.531e+00	7.876e+03	6.080e+00
5.279e-09	1.539e+00	7.640e+00	7.855e+03	6.079e+00
5.680e-09	1.550e+00	7.546e+00	7.851e+03	6.058e+00
5.347e-09	1.540e+00	7.643e+00	7.859e+03	6.004e+00
5.358e-09	1.542e+00	7.521e+00	7.853e+03	5.982e+00
5.106e-09	1.535e+00	7.648e+00	7.838e+03	5.966e+00
5.362e-09	1.542e+00	7.539e+00	7.872e+03	5.964e+00
5.182e-09	1.537e+00	7.614e+00	7.836e+03	5.961e+00
5.388e-09	1.542e+00	7.573e+00	7.830e+03	5.907e+00
5.227e-09	1.539e+00	7.564e+00	7.831e+03	5.896e+00
5.620e-09	1.548e+00	7.487e+00	7.868e+03	5.863e+00
5.422e-09	1.543e+00	7.637e+00	7.862e+03	5.861e+00
5.359e-09	1.542e+00	7.623e+00	7.864e+03	5.795e+00
5.575e-09	1.547e+00	7.532e+00	7.890e+03	5.794e+00
5.611e-09	1.548e+00	7.493e+00	7.850e+03	5.757e+00
5.240e-09	1.538e+00	7.605e+00	7.876e+03	5.746e+00
5.735e-09	1.551e+00	7.512e+00	7.874e+03	5.744e+00
5.598e-09	1.548e+00	7.483e+00	7.870e+03	5.737e+00
5.538e-09	1.545e+00	7.559e+00	7.885e+03	5.714e+00
5.284e-09	1.540e+00	7.604e+00	7.822e+03	5.675e+00
5.211e-09	1.537e+00	7.650e+00	7.854e+03	5.658e+00
5.683e-09	1.549e+00	7.520e+00	7.853e+03	5.644e+00
5.553e-09	1.547e+00	7.529e+00	7.834e+03	5.630e+00
5.677e-09	1.549e+00	7.571e+00	7.864e+03	5.619e+00
5.310e-09	1.540e+00	7.579e+00	7.838e+03	5.616e+00
5.528e-09	1.546e+00	7.506e+00	7.866e+03	5.611e+00
5.481e-09	1.545e+00	7.588e+00	7.860e+03	5.609e+00
5.725e-09	1.550e+00	7.522e+00	7.867e+03	5.593e+00
5.136e-09	1.536e+00	7.626e+00	7.846e+03	5.589e+00
5.695e-09	1.550e+00	7.534e+00	7.850e+03	5.577e+00
5.312e-09	1.540e+00	7.643e+00	7.853e+03	5.562e+00
5.235e-09	1.538e+00	7.601e+00	7.840e+03	5.561e+00
5.371e-09	1.541e+00	7.562e+00	7.861e+03	5.551e+00
5.736e-09	1.551e+00	7.503e+00	7.890e+03	5.540e+00
5.273e-09	1.539e+00	7.630e+00	7.874e+03	5.510e+00
5.479e-09	1.545e+00	7.596e+00	7.836e+03	5.496e+00
5.629e-09	1.549e+00	7.489e+00	7.863e+03	5.413e+00
5.623e-09	1.548e+00	7.532e+00	7.849e+03	5.394e+00
5.447e-09	1.543e+00	7.589e+00	7.832e+03	5.356e+00
5.753e-09	1.551e+00	7.526e+00	7.888e+03	5.355e+00
5.626e-09	1.548e+00	7.566e+00	7.848e+03	5.352e+00
5.476e-09	1.545e+00	7.576e+00	7.889e+03	5.316e+00
5.337e-09	1.542e+00	7.559e+00	7.849e+03	5.312e+00
5.182e-09	1.537e+00	7.654e+00	7.849e+03	5.295e+00
5.592e-09	1.548e+00	7.487e+00	7.870e+03	5.256e+00
5.541e-09	1.545e+00	7.597e+00	7.866e+03	5.250e+00
5.295e-09	1.539e+00	7.616e+00	7.842e+03	5.234e+00
5.750e-09	1.552e+00	7.499e+00	7.869e+03	5.207e+00
5.506e-09	1.545e+00	7.601e+00	7.882e+03	5.183e+00
5.645e-09	1.549e+00	7.516e+00	7.853e+03	5.146e+00
5.697e-09	1.549e+00	7.533e+00	7.862e+03	5.108e+00
5.384e-09	1.542e+00	7.630e+00	7.850e+03	5.107e+00
5.364e-09	1.543e+00	7.563e+00	7.848e+03	5.071e+00
5.635e-09	1.548e+00	7.579e+00	7.865e+03	5.057e+00
5.495e-09	1.545e+00	7.602e+00	7.877e+03	5.008e+00
5.282e-09	1.539e+00	7.639e+00	7.859e+03	5.007e+00
5.284e-09	1.540e+00	7.564e+00	7.868e+03	4.972e+00
5.503e-09	1.546e+00	7.505e+00	7.844e+03	4.962e+00
5.504e-09	1.546e+00	7.497e+00	7.857e+03	4.952e+00
5.214e-09	1.538e+00	7.620e+00	7.843e+03	4.934e+00
5.341e-09	1.542e+00	7.583e+00	7.845e+03	4.907e+00
5.201e-09	1.537e+00	7.620e+00	7.866e+03	4.895e+00
5.204e-09	1.538e+00	7.614e+00	7.865e+03	4.881e+00
5.174e-09	1.537e+00	7.630e+00	7.855e+03	4.878e+00
5.173e-09	1.536e+00	7.630e+00	7.844e+03	4.865e+00
5.591e-09	1.548e+00	7.489e+00	7.869e+03	4.832e+00
5.642e-09	1.549e+00	7.486e+00	7.862e+03	4.789e+00
5.256e-09	1.539e+00	7.560e+00	7.861e+03	4.767e+00
5.729e-09	1.551e+00	7.498e+00	7.861e+03	4.760e+00
5.645e-09	1.549e+00	7.516e+00	7.851e+03	4.725e+00
